A,B,C,F,G,H,I,J,K,L,M,N,Response
-135.2958982,-0.140120954,-2.046315888,-1.32760373,-1.057361033,1.065478093,-1.401320168,-0.069464071,-0.179081216,0.538195379,0.642034507,-135.8626627,0.677956019
-5.855392474,2.405715463,-0.37914342,2.542334601,-2.100525474,0.182802669,0.404355684,-0.299516775,0.363241477,0.424356434,0.609299899,-5.168280023,0.142413753
80.63695783,-1.53013677,-1.081977717,0.749952146,0.579292556,-0.160757794,0.588575531,-1.551736851,1.547766227,-0.51412469,-0.580261299,81.22390518,2.073810589
37.43002164,1.661651861,2.160013108,-0.966063185,-1.280806714,0.306272488,0.99914985,-1.176473154,2.360228586,0.439522323,0.42388254,37.24605018,-0.786468415
162.0233251,-0.130665667,-0.027439239,0.114711555,0.87848938,-0.128360737,-0.694142807,0.394630078,-1.41465771,1.151911556,1.069583098,162.8658709,-0.328801409
-134.9082608,-0.598426144,-1.90700442,0.046036992,0.844850944,-0.672553314,-0.563917285,-0.903615626,-0.197861971,-0.438517497,-0.49396884,-135.2115542,-0.598194249
115.2361748,0.4031153,-1.213213632,0.018814787,-0.096762258,1.703775486,1.510627592,0.138888105,0.567997256,0.45870585,0.451574071,115.4503361,-0.071351748
-229.9130688,2.143405511,0.128521828,0.013563219,0.659755418,1.536558888,0.171156897,-2.758927524,0.465107465,-0.606735568,-0.564590552,-229.8501122,-1.054309546
-109.0189749,-1.3331294,0.049786912,-1.909167041,0.008541872,-0.824381999,-1.04836522,-1.028937161,-0.950007231,1.006719959,1.072624498,-109.5033101,-0.13022637
-101.8123759,0.47470609,1.366351093,1.288022594,-0.868388531,0.254857993,2.462781616,0.419499314,-0.613180565,-0.69513726,-0.680611255,-102.2210988,-0.17870933
-11.88447291,0.78487822,0.888896446,0.662396734,1.165867087,2.28488533,0.688305826,-0.612036536,1.370192613,-0.908673687,-1.170261971,-11.88133555,-1.730044902
-229.9483973,-0.800027788,0.007225833,-0.64827255,0.532315701,-1.147647705,0.142980272,-1.463325445,-1.04476766,-0.335682398,-0.400825758,-229.2350783,-1.756020965
165.9631619,-1.752418925,-0.844757101,0.791971044,0.398477532,1.192175387,1.471532221,1.105298619,0.624609212,0.623351047,0.664665381,166.5855959,-0.044859234
-73.20184864,-0.250756677,-2.193683352,0.174373049,-0.75949549,0.600605202,-0.013250268,-1.396535238,0.397565216,-1.150692004,-0.879497001,-73.84286519,0.75504968
-44.58168736,-1.042793746,0.653863186,0.63268111,-1.279135306,-0.760275505,1.135155932,0.439974919,0.257154209,-2.252246858,-2.113377655,-44.62028645,0.198875933
113.0970819,-0.861335595,0.178345462,-0.990814386,1.186696476,0.027381737,-1.916928814,0.524882852,-0.479960549,0.203682325,0.473698691,112.3507234,1.373190676
-135.6467035,0.660532355,-0.882525077,-0.561451199,-0.424236014,1.477837321,-0.21928854,-1.682250183,-0.038437495,0.174183114,-0.188497584,-135.9343401,0.28041958
270.8890401,0.58358283,-0.465423233,-0.366293254,1.24536242,0.188896642,-0.664441301,0.040359742,0.964086535,0.228153379,0.652154499,271.0268794,-0.052111424
-35.5819939,-0.094366218,-1.652493326,-0.076168564,0.071754006,-1.723354479,0.214539154,-0.676689268,1.513924877,-3.069206828,-2.836155508,-35.15966682,-0.881015901
-222.9169538,-2.106197212,0.796560724,-0.055439023,-1.04778081,0.81393791,-0.594331971,0.170598202,0.04236114,-0.389518388,-0.102107097,-222.2919381,-0.477056306
21.60071148,0.367593174,0.655855561,-0.831446687,-0.217826248,0.740402777,0.726082379,-0.088093135,1.57683721,-0.615115294,-0.638063434,20.80030474,0.798550811
-49.27154303,0.791297948,0.145476426,1.348113189,1.060701248,-0.435664696,-0.733841832,-1.959615355,-0.556654509,1.384040949,1.425683938,-48.98279461,-0.111661377
-176.6055016,0.617172802,0.424735816,1.100631415,-2.351311158,0.595135283,0.233906967,-0.721320324,0.512541485,-0.59641499,-0.646935482,-176.32632,-1.27838583
-30.61734478,-1.050484421,0.901600501,-0.037045537,-0.105331348,-0.921139986,-0.537424615,-0.96345099,1.471010786,0.025738588,0.070520108,-31.30428102,0.380686839
-1.976583243,0.532491845,-0.965954893,0.019782674,-0.704759253,-0.408223656,0.915915065,0.443460018,0.606908861,-0.420529027,-0.496094404,-1.871166355,-1.727156971
-167.2450547,-0.441263818,-0.392482091,-1.642417052,1.006873885,0.091940252,-1.494602999,-0.977534908,-0.293827008,0.153041412,0.078478069,-166.7789088,-1.79884394
95.88487088,1.367414982,-1.158203185,-0.282195877,-0.104979701,-1.212867816,0.283769554,2.23201639,0.153644461,0.844454307,1.017781529,95.83985005,0.027509702
187.1966573,1.314154434,-0.301472315,-1.631219508,0.510874822,0.105834644,-0.860509747,0.898967395,1.37522542,1.49949149,1.595214114,186.7842055,-0.487091432
94.43450895,0.696650654,-0.837776259,-0.197787452,0.700680109,-0.173608236,0.898240622,1.246695141,-0.563309359,-0.031911076,-0.029769909,94.86292863,0.202881044
-176.8510037,-0.3955523,-1.476499899,0.257595971,1.029451505,0.241072326,-0.625264548,-1.671210588,0.564001509,0.705636613,0.550625622,-176.6877424,-1.081474542
93.25239,0.529199245,-0.459969525,-0.169645342,0.270410559,-1.812702175,-0.124618017,-1.592215885,0.446333436,0.933660544,0.815183164,93.11403114,-0.167610079
214.7720766,3.427538547,0.731592505,-2.306957765,0.045113004,0.309703589,-1.341704943,-0.752582284,1.66831106,-0.75156899,-0.680023802,214.9666013,0.23622549
120.2622575,-0.431414341,0.897864173,-0.112443756,-0.498211619,-2.372193872,-1.381745009,1.022392322,0.529833783,-0.375959966,-0.355701805,120.677242,0.444781362
-93.53335862,2.925249584,0.692328841,0.501992664,-1.378836972,0.241738288,-0.145151819,-0.702834596,-0.045875549,-1.824693063,-2.252063104,-92.80321077,-0.941815474
-48.84059266,-0.98910238,0.870814118,0.233379568,-0.989330048,0.639173598,-0.247200343,1.373848206,0.770254275,-0.857667955,-0.963525608,-48.36635988,0.197391173
-150.8322525,1.509576958,0.926691226,0.640948447,0.456642461,1.838181489,-0.984082688,-0.534977143,-0.890341532,-1.264800032,-1.528671777,-150.3882571,-0.754652488
464.7065543,0.906044658,0.922206672,0.61407937,1.86755896,0.947251968,-0.155010093,1.480514791,1.910064953,0.802456396,0.502079374,464.7699358,1.922942026
70.93443156,0.815471969,-0.172458597,-0.726365832,-0.013451469,0.669562341,1.004419192,-0.37412632,0.48096985,0.852829768,0.911781971,70.38694021,0.152176976
-106.5006362,-0.303850814,-0.160255463,-1.706382138,0.487280526,0.39273891,-0.381076263,1.109408535,-0.920523672,-0.35547292,-0.217981852,-106.2100719,-0.305845638
108.5110598,1.193414585,-0.577396249,-0.089042119,0.707158031,-0.142510397,-0.329742365,0.344046138,1.006703924,-0.373412163,-0.601731558,107.498662,-1.683206807
201.6819124,-0.44969331,-1.029724393,0.027680128,-0.816981274,-0.997730484,0.940431491,-0.245136756,2.240693091,-1.440148888,-1.584098556,201.3714389,0.306912103
279.6959442,0.568610833,-0.027848381,-1.571750737,1.048880516,0.151900529,-0.577225624,1.193241136,0.660570808,0.531131373,0.160714739,279.8162695,-0.165459264
-45.88916368,0.329522442,-1.510199644,3.306574349,-0.924893073,-0.387313437,-0.347584513,-0.578708513,2.008149279,-0.853238484,-0.77273674,-45.69264086,-1.824079552
-266.5472521,0.238103148,-1.303242754,-1.742356198,-0.944368491,0.115147873,-0.379147563,0.417318821,-0.590057646,-1.660699812,-1.621036385,-266.1662714,-1.550429345
-43.42798526,-1.667911974,-1.076744099,-0.395236876,0.485246444,0.182834907,1.025346109,-0.363797876,0.487461991,-0.234880615,-0.1572543,-43.21785733,-0.372501193
52.75198618,-0.690864211,-0.536246785,-1.322500754,0.38335523,-0.745009827,0.358543479,1.092625368,0.47294788,0.815168711,0.507593714,52.63664496,-1.32619077
159.1849572,-1.576700731,-0.115313526,0.354003798,-1.082917976,-0.714480028,-0.224125299,-0.021914771,1.347786639,-1.172858187,-1.018367721,159.2695462,1.72078869
133.2620059,1.053199898,-0.296231654,-1.131539242,1.996766002,-0.575935608,1.561098557,0.973080004,-0.165628783,1.745284573,2.174668523,133.55752,-1.029112968
79.49097024,0.778008176,1.247325779,0.137911012,-1.090081008,-0.864605885,-0.319154002,-0.093554586,0.587482147,0.647622076,0.839866611,78.97926678,-1.655827026
120.7266852,-0.101002517,0.095002662,0.63428451,-2.231537639,0.794441648,-0.649616487,0.811089677,1.324868271,0.261106182,0.46974344,120.3896042,1.077314881
199.5169955,-0.368782204,0.215677198,2.19515606,0.493681858,2.190078219,1.270354358,-0.038940302,1.223767836,0.899884661,0.597379049,199.0619735,1.507576246
-210.6129769,-0.091921739,0.22141397,-0.472044941,-0.485728445,1.228130035,-0.017855349,-0.502305584,-0.00352959,0.093326172,0.105636759,-210.3903847,-1.067430844
-99.90750526,-0.137444419,-1.34423287,-0.049526529,0.166254818,-2.010480007,-0.868922497,-0.677479821,0.402379681,-0.733776942,-0.748761525,-99.82077216,-0.432789599
62.88158503,-0.896749761,0.405037451,1.138865279,0.460610183,0.990841945,1.719427527,-0.909829288,1.133028549,0.048568963,-0.012945435,62.55247909,1.258454111
0.118128098,-0.597174677,1.743977729,0.906339908,-0.774971045,-0.293818473,1.382400361,1.35887121,0.615971851,0.439978755,0.505878104,0.690178763,-0.216477326
-80.83220824,-1.920380658,0.018202667,0.426366906,1.177021104,1.250266214,0.18482025,-1.257721114,-1.093695004,0.68877289,0.504784778,-80.51086209,0.708075086
-88.35995107,1.199760707,-0.279342182,2.095600702,-1.560958921,0.426313066,0.358053945,0.893931753,0.214775177,-0.482702867,-0.377617493,-88.06295221,-0.458080303
-52.44846305,-0.064552019,0.689720862,-1.098416858,0.696871374,0.569612937,-0.274299463,1.245376549,-0.469222276,-0.389240795,-0.548719917,-52.09356598,-0.970079401
-129.5140399,-0.493319883,0.676908035,0.426258731,-1.424060909,1.494484544,-2.069985025,-0.23792173,0.416050046,0.781198102,0.810903033,-129.6987617,-0.597316069
-353.722256,-1.116903127,-1.377173468,-0.159270841,0.285738405,-2.145268174,-0.009091063,-0.024155112,-1.87672812,0.107593216,-0.158340355,-353.4037114,-0.968771041
188.7707573,1.901340052,0.00271754,-0.393449121,0.783744494,-0.735295718,-0.633988659,1.51900328,0.274416995,-0.40435222,-0.320243465,189.3803732,0.106652295
7.216391359,0.151236438,-0.562251625,-0.785666393,-2.071523587,1.526306733,1.423475034,-1.256287301,1.633349061,2.147365165,2.379858464,7.065302851,-0.53943511
-237.8415586,0.134687262,-0.234694354,-0.481044022,-1.479795615,-2.810668055,-0.150653638,-1.483491553,-0.01155552,-0.17392993,-0.067927515,-237.9590266,0.004174999
78.64144451,-2.038021519,0.874876727,-0.28203254,-0.767608226,0.019058792,0.625417094,-0.542850665,1.807692736,-0.41438219,-0.458733261,79.50409732,1.276102268
255.385134,-0.383551525,0.741299816,0.273906776,1.464705654,-0.565315844,0.130565893,0.448854129,1.193956009,-1.012906587,-0.770315987,254.590915,-0.213823823
276.8685045,-0.866168799,-1.661848367,0.264738758,-0.060137886,0.089076202,-0.129153482,0.477808563,1.024164933,-0.779923249,-0.606181234,276.287342,1.974099948
-192.9054456,0.857889692,-0.803788588,0.013448217,0.160925554,-0.230198068,1.805730043,-1.524034381,1.221484357,0.903563651,1.033578813,-192.2174848,-1.011530801
148.3266026,0.618670335,0.350057467,-0.469784263,-0.079042873,0.092763879,-0.181128406,1.246373958,-0.815204388,-1.106779898,-1.34428301,147.4478622,0.104198086
-330.8650702,-0.670023281,1.098273058,-0.253217367,-0.44360274,0.176892446,-1.088014541,-2.256250118,-1.940533397,1.001920704,1.222673955,-330.8585918,0.867665218
-25.3862812,1.298111432,1.431471684,0.972262333,-0.032920693,-0.177810394,-1.085025119,0.516872179,-0.833231001,0.190649004,0.489415948,-25.45769293,0.042358814
4.706883135,-0.101374428,-0.562254829,-1.536919883,-1.53743761,0.309723825,-0.737456194,-0.683567545,0.92918181,0.414405877,0.357667489,4.58280743,-0.271260015
75.74653224,0.698169739,0.141036732,-0.373168313,-0.437007713,0.024513232,1.989693078,-0.275108724,0.603676687,-0.417834436,-0.409557556,75.35784478,1.477462787
13.07009132,0.122531318,-0.589386702,-0.281575431,-0.200907533,1.896182229,-0.799786138,0.416099634,0.664144049,-0.335580644,-0.429522849,13.3607263,-1.202475308
-78.05653562,-0.283547529,-0.215307389,1.283534369,0.207747533,-0.249482929,0.495161337,-1.716756685,0.179905436,1.228572947,1.260165157,-78.25506443,-0.149800443
208.1831418,0.015616021,-0.978051572,1.001158121,1.08477266,1.401752612,1.231653333,1.359046074,0.940284041,0.760896492,0.536807246,207.8460388,-0.492145821
-26.85227715,0.190311558,-1.401347293,-0.817493098,0.367544896,0.960693398,1.329062847,-0.683439767,1.8227236,-1.18468659,-1.113594138,-27.00054942,-1.461732688
60.25772674,-0.984446066,1.048546357,-0.801569495,-0.573164428,-0.612606524,0.326475683,0.97851934,0.169308098,-0.954363161,-1.085357618,60.20116765,1.182571834
-129.9109974,-1.368116424,0.833175284,1.313236893,-0.194305972,-0.52827854,0.462800628,-0.140098136,0.430823699,-0.811671001,-0.595490088,-129.4574078,-0.622890434
-45.08223927,-0.593520317,0.070774076,-0.343235054,-0.875154749,-0.784221383,0.731293621,-1.214217281,-0.340874411,-0.216532872,-0.519929295,-44.92962311,1.242493913
162.6224515,2.190898013,1.45871475,-1.60473853,0.086176842,1.209850126,-1.406104771,0.539161274,-0.085614954,-0.390797996,-0.337972524,162.3337079,0.100581209
6.719649724,0.042899986,0.367349871,-0.419252869,-1.832457327,-2.300358752,-3.017878321,0.536146923,-0.381228999,-0.743207663,-0.842484478,6.50988285,0.454450089
-77.83938639,0.360744536,0.636151559,-2.447201705,-1.077302105,0.684312029,0.4527695,-1.263295836,0.78184729,1.305445411,1.564366723,-77.83641185,0.227977839
4.322711623,0.117515388,0.240197768,1.359029652,0.653622008,0.38160675,-0.052079582,0.557122751,0.284588592,-0.903472878,-0.643857708,4.556751838,-0.111625923
-175.2675795,0.800297949,1.719589307,1.519994861,-1.4465347,0.370825001,0.142061805,-0.807648488,-0.233466662,0.684501107,0.663591528,-174.9762563,-0.185053671
-46.37364157,-0.863355581,1.070072512,-0.628980708,-0.234538035,0.500016696,-1.431797778,1.250569833,0.141667165,1.344074375,1.2492098,-46.99376554,-1.012457153
39.02548443,-0.57891814,-0.942093589,-0.835856067,0.038118,-1.102230191,-0.024549424,2.04207215,0.729346346,-0.298759601,0.018900445,38.55885172,-0.993361375
-168.0813064,-1.431414262,0.797863939,0.95347956,1.212363279,-0.20749491,0.291215851,-0.328235303,-0.886462725,0.067330132,-0.068834732,-168.5615859,-0.577675757
-30.76779488,0.471258723,0.445039356,0.239608,-0.141952755,-0.033958848,-0.411912337,0.219386732,0.234890105,0.122121309,-0.015352188,-31.54568787,0.202535781
-307.8815128,-0.76321865,-0.438067501,-0.340835308,-0.908408145,0.759889549,-0.287546322,-1.236162999,-1.376420976,-0.166393429,-0.468515827,-308.1446132,0.592166203
-231.531895,-1.28574408,-0.287251803,-0.529859328,-0.66071675,-0.777355024,1.297096156,-0.67483784,-1.450177399,0.819368786,0.97974957,-231.5862301,-0.165726537
-73.50394961,0.701175703,0.307922535,-0.763819827,1.00258809,-1.00490104,0.632323449,-0.270298937,-0.177385063,0.863600074,0.837344493,-73.63671792,-1.621959093
-333.2887101,-0.037561835,0.123043204,-2.033287105,0.093038145,0.256731339,-0.301425705,-0.268640361,-0.950912834,0.293680691,0.278721401,-334.0567206,-0.249004497
165.6855338,-0.489814731,0.784555334,0.89151532,2.009218561,-1.055959359,0.580932589,0.422184608,0.877505063,-1.500353276,-1.20544223,165.4092772,-0.851522584
155.2044807,-1.495410875,-0.517722642,1.193810491,0.108815271,0.149471759,0.788629333,-0.25789486,1.828775429,-1.440632343,-1.250812875,155.2343921,0.913884658
-43.0804222,-0.364169809,-1.195103773,1.800462762,0.650041973,0.583368007,0.926604768,-0.843615607,-0.11622244,0.508299186,0.860441435,-43.4788499,-0.050082641
60.67147385,0.259353294,0.654836222,-0.188618753,1.708581922,-0.272500601,1.164631783,-0.757339318,0.030509631,0.717641602,0.79617291,60.28149373,0.271053236
86.1081069,-0.461850241,1.331712985,-0.22775445,0.389295188,2.723573491,-1.115825123,0.114902883,-0.133376009,0.444083967,0.363233368,86.377738,0.291998361
159.3717908,0.708695273,-1.744187757,-0.448767013,1.021224743,-0.332102277,-0.721431296,-0.523250943,-0.211205984,-1.47931598,-1.652029164,158.6113612,-0.480242042
-461.6148437,-0.199340935,1.09614026,0.063093313,0.735004601,-1.402346926,1.409809449,-1.358917772,-1.283624795,0.162215002,0.477012872,-462.3070618,-0.676270364
21.07512038,0.862148057,-1.078361091,0.311124446,-1.542288151,1.961226989,-0.072238759,0.000899927,0.48837059,1.422604749,1.417768837,21.38636337,0.549856867
287.515544,2.240893199,1.454273507,0.144043571,0.978737984,-0.103218852,0.410598502,0.400157208,-0.97727788,-0.151357208,-0.464176347,288.5543609,1.764052346
-48.3211031,0.912505949,-0.633828064,0.937684781,-0.146876011,-0.346153026,1.072531566,-0.583948292,0.630301705,1.043106553,0.896685114,-48.17110992,-0.914701965
-34.94017565,1.516668506,0.522137893,-0.849705382,0.386320984,0.630377037,0.431082576,0.334357478,0.742420369,-0.350981798,-0.194644273,-34.9267707,-0.400084154
116.0805339,-2.515117783,-2.595895486,-1.2222012,0.27938183,0.99938392,-1.458559383,1.189411611,-0.024827019,-1.412524832,-1.431466611,116.0172313,0.325864417
-165.8824201,-1.011530269,-0.53009481,0.608080864,-0.8403045,1.147215774,-1.368854965,-1.768834596,-1.284397748,0.75817218,0.482480961,-165.9014561,0.060233878
53.55060476,0.564287129,0.552980012,0.758995821,0.391969103,0.378860329,-1.17861663,0.235620858,0.156175057,1.066272415,0.874669494,52.9604349,-1.095225556
-83.30610623,1.165939976,1.027562675,1.766742305,-1.420217586,1.779397433,-0.747032559,-0.510648072,-0.645322899,-1.03445039,-0.826925836,-83.12916341,0.055673942
135.7111373,0.199859496,0.84310795,0.783826917,-1.028616462,-1.443153612,-0.393105543,0.202705778,0.690478221,-2.322067213,-2.135882665,136.3649763,0.627759403
-140.4987969,-1.574711313,0.287089702,-0.226375833,0.601508286,0.068983341,-0.878543201,0.097597498,0.224287889,-2.069472492,-1.835325264,-141.4049724,0.179822863
196.7360118,0.652933789,0.223965758,-0.031920914,1.132961376,1.538868336,-1.997429799,-0.067584718,1.119004135,-0.016958512,0.14822893,196.2826198,-0.971056586
26.78168308,0.557733727,-1.536221314,-1.130433589,0.022624218,-1.153337221,0.293749862,1.187218397,-0.382861589,-0.305927057,-0.344963812,26.07175156,0.082011891
48.84613075,-0.954942758,0.314033844,0.628999587,0.100564203,-1.107646901,0.234977193,0.759156675,1.010427553,0.576955893,0.635634021,48.38542959,0.207334046
114.3610638,-0.155994195,1.63548129,0.901897031,-0.924469624,-1.104090709,-1.938458955,1.626720776,-0.779551407,-0.215063026,-0.234229036,114.0811955,0.856533795
-4.934884484,-0.155897986,1.945761391,0.199397073,1.24129922,-0.177246616,-0.379554121,-0.193463883,-0.058726193,-0.463996423,-0.50826548,-4.106346234,0.312633963
31.96666124,0.784158507,-0.045379209,-0.309001699,0.249220834,1.707453491,-1.725418378,1.650255781,-0.454545674,-0.05093478,-0.128146079,31.56985627,0.404606209
204.2328993,-0.073924666,-0.234215801,1.096346846,2.696224053,0.38273243,-0.034242281,1.298021972,-0.514233966,-0.077854756,-0.179933077,203.4419116,1.100284338
46.52720856,-0.785314722,-0.527496066,-0.079187506,-0.217580017,0.064057692,-1.063779967,0.198087038,1.057214164,1.209384912,0.958696007,46.62430592,-1.586423925
-59.56903303,1.092338876,0.19261611,-1.109072732,0.302561002,-0.489482419,0.763541466,-0.703400092,0.566869372,-0.506273533,-0.364903064,-59.2021788,-0.100301703
-177.6280581,-0.294057935,-0.823426999,-1.045296308,0.17471874,-0.591163832,-0.999691149,0.093012356,-0.656455558,-0.295057441,-0.101896267,-177.6385544,0.242895718
209.4331828,-1.374794389,-1.124702715,1.175155392,0.322205083,-3.740100638,0.973576795,1.511865305,1.06143496,0.657682096,0.591443832,209.8285865,-1.228094833
151.2284602,0.161943407,0.23097963,-1.347056966,-1.2655656,-0.552736896,-0.428128964,1.665905622,0.821402394,-0.73681967,-1.013614414,151.2121922,-0.980817428
-96.18417378,-0.826697197,2.106996676,-1.273522063,1.922118725,0.940455359,0.274938156,-0.94030479,0.922024119,-0.100549931,-0.152431615,-96.0482756,-0.887341868
-73.52906569,1.267130941,-0.16028622,-0.920407632,-0.269881134,1.085797225,-1.381100086,0.331092421,-0.766309652,-1.436541359,-1.193600979,-73.10486569,-0.836105604
-265.7164469,-0.133595289,1.160618144,1.437941004,-0.031223466,2.120962405,-0.832290607,-0.316263052,-0.331576895,-0.260512961,-0.182378599,-265.4218784,-0.940408997
-7.301305928,2.405770609,-0.417813553,1.198562393,-1.997033443,0.364494041,-0.015522606,-0.67482691,0.377298163,-1.46552712,-1.313877664,-6.702708492,0.194225206
178.3183569,-0.412263881,-0.095959297,0.534987631,-0.190048799,0.945476184,-1.36169108,1.103323601,0.781681153,-1.381096698,-0.874482546,179.0894052,0.148966381
99.12475279,-0.732264828,-2.102350575,-0.021203387,0.963553205,-0.691722537,-0.156080414,-0.125398756,-0.130170386,-0.586601887,-0.495640608,99.48947723,1.305683518
-33.39685881,-0.149589502,-0.991628358,-0.453553101,1.082672282,1.022210355,-0.417429456,0.373174718,-1.13856787,-0.135809843,-0.200518875,-33.87519212,-1.394679642
-31.55280735,0.537803805,1.361553342,0.518801815,0.893020521,1.058261781,0.511042053,0.927350537,-1.187853008,1.177065752,1.35446996,-31.6634544,0.105351827
-108.1840589,0.772958862,0.54435556,-1.15251998,-1.107092176,-1.452172742,0.30580285,1.31308259,-0.205839631,-0.209698392,-0.570687157,-108.5156411,-1.838672926
30.49789383,0.021351224,-0.067134155,-1.632423302,-0.499016638,-0.058586551,-0.317543094,-0.214166656,0.192753849,-1.791327548,-1.903424992,30.71483227,1.849591247
56.30618971,-1.653180501,-0.41840116,1.750918842,0.049529552,0.34697902,0.252030989,0.227002638,0.724644687,-1.037881306,-1.000468062,56.52858213,0.785034054
118.9524558,1.012427104,1.072823535,-2.110367032,1.120771474,-0.818747998,0.745830667,1.387159764,-0.10540882,0.142974332,-0.205847734,119.3335659,-0.505818882
217.488105,-0.424634819,-0.15200266,-0.709689994,0.530082931,-0.824861384,0.257110747,1.295681154,1.376987152,1.027761496,1.367194891,217.5538276,0.08076917
161.1162837,0.110648729,0.628294249,-1.63887149,0.384240027,0.399369173,-1.192486788,-1.197175153,1.243392778,-0.714429695,-0.526641055,160.5901369,0.750100563
-81.31025919,2.198296339,0.078514025,-0.653284702,0.010185519,-2.17893152,-0.629650427,0.59346592,-1.002668587,-0.589579923,-0.554612696,-81.4853337,0.041082226
-169.4213906,0.490995173,-1.399355971,1.076200324,0.820502064,1.507615527,0.215929918,-0.04249811,-0.34107921,1.192808645,1.247402867,-169.0872083,-1.345773267
165.5850027,0.669865016,0.124393681,-0.08898641,0.853370434,-0.215496642,0.029323433,-0.498288314,0.186719115,0.071142711,0.090749702,165.0274707,0.364720028
-185.7146055,-0.890025552,-0.178620599,2.60067187,-1.641553955,0.119071081,-1.21325233,-0.716178057,-0.214206885,-0.595533874,-0.611730647,-185.5380737,-1.182103399
220.8918895,0.369450988,0.563768676,-0.471613255,1.526587248,-0.724719706,-0.032801329,-0.851228323,0.807586233,-0.936288495,-1.450483146,221.1543627,1.223798336
138.090904,2.078229963,0.790861502,-0.035772225,-0.97352876,-1.273233176,1.531768422,-0.90369093,0.708519941,0.924020338,1.108463578,137.4155846,1.011447891
-28.31103969,0.27372945,0.363697893,0.306203396,-0.937947595,-1.320525347,0.499084276,0.711785268,0.795549552,0.495850669,0.64111684,-28.56557152,-0.288131453
163.9694417,-0.991077651,-2.138955601,0.97106194,0.141413269,-0.239738115,1.831758865,0.762690648,1.48958677,-0.114020698,0.034254506,163.7831561,-1.627229549
-45.08507765,1.013750547,-1.175834988,-0.188449082,0.332798217,-1.83817674,0.653037283,-0.488566221,-0.622225472,0.556964121,0.644524902,-45.19001943,-0.321258937
37.43045062,-0.044288311,0.35196884,0.531287787,-0.562013196,-1.232532666,1.691839638,-0.686931053,0.684185921,-0.197359315,0.199854585,37.36864602,0.838533613
-198.1932966,1.382992462,-0.444890032,-0.118660207,0.191958269,1.311165602,0.976603097,-0.366962882,-0.270850372,0.600448997,0.528059331,-198.312542,-1.356272622
-139.6388279,-0.646792016,0.797794942,-0.07033962,-0.388642973,-0.102437034,-0.619804775,0.101060844,-1.551441138,0.56421064,0.720725078,-139.8707605,0.526781705
-92.15296997,0.190188341,1.229351729,-1.265007861,-1.663837082,0.045733426,-0.147311836,-2.114223167,1.624886606,0.909103376,0.763742198,-92.05579978,-0.065837007
70.30426355,1.117016288,-0.663478286,-0.098452524,-0.912822225,-0.744754822,-0.826438539,0.944479487,-0.461584605,1.713342722,1.666901358,70.31747844,2.383144775
-40.06381947,1.221583141,-0.463704447,0.272110643,-0.175366355,-0.893545398,-1.118525873,-0.131570911,-1.77223112,-0.94622062,-0.723263811,-39.53489018,0.646217775
-448.2288501,-2.046393136,0.98284122,1.138973811,-0.034952022,0.273957577,-1.326378493,0.117474988,-1.859523606,0.123959627,0.194775247,-448.1587458,-1.68572805
70.60705993,-0.358114075,-1.81807763,0.540773585,-1.147610945,0.228053325,0.201479947,0.0941923,0.892473887,0.104714029,0.09029436,70.32594194,-0.198398897
159.9827936,-0.158723587,-1.312089175,-1.85390669,-0.534238085,0.705770778,0.216877136,-0.85404589,1.622563851,-0.966727151,-0.748227939,159.763874,1.110510376
313.7118796,-0.593861915,-0.77714751,-1.034795285,2.881460713,0.392374328,-0.654486505,1.204600467,1.518482926,0.112307688,-0.029887931,313.6925468,0.138071644
6.078271501,-1.330901282,-1.467249333,0.150046576,-0.583878815,0.078241156,0.377116297,0.413385021,-0.556789744,0.651302059,0.178808466,6.196123839,0.82962984
-201.9133417,-1.410857189,0.87394506,0.624846405,-0.831727093,-0.850901481,0.438366984,0.764850169,-0.698158821,0.850187016,0.964900422,-201.7536351,-0.027383547
-25.59319021,0.59907499,1.265663642,0.497096348,-2.055056378,2.956398767,-1.584759039,1.170460501,-0.103333009,0.904045315,1.182397405,-25.74091486,0.983725098
-145.1093847,-0.987286693,-0.231101608,-0.879160629,0.596906481,0.677462169,0.051820389,-0.316655295,-0.800082476,-0.857078189,-0.715322921,-145.1004682,-0.401297805
-268.8643234,0.486937305,-0.937509386,-2.579050745,-0.187794922,-0.232294007,0.728929867,-0.984209002,-0.493214387,1.164151766,1.127195787,-268.6084264,-2.019540085
-37.42855056,0.039070507,-0.538994239,-0.102740291,-1.8836456,-1.671563833,0.522012119,1.663421148,-0.356175569,0.619890721,0.672092969,-38.10463842,-0.839417359
-27.00703724,1.123905306,0.589703606,-2.011880319,-0.276822995,0.018791792,-0.593777448,-0.416499082,-0.51002954,1.037585667,0.920330122,-26.96833045,0.960047741
-14.6722889,-0.964612014,2.021043561,0.338904125,0.457415606,0.463130329,0.279095764,-0.115107468,-0.110389299,0.820247837,0.749835835,-14.22692027,0.875832762
-41.54593283,0.790021877,-0.475010526,-0.757088143,0.132017481,-1.430705197,-1.0672822,-0.655021915,0.938048398,0.243339692,-0.087852816,-41.38952796,0.207020788
-23.1770062,0.048303271,-0.146934324,-1.32859472,-0.667792917,1.891318058,0.427343852,-1.007497187,0.208315912,0.976651079,0.727277617,-23.42135239,0.820848603
-125.3500922,-0.005391659,-0.991225737,-0.653416214,-0.438179051,-0.735455682,-0.312966527,-1.524901873,1.705586302,0.149360912,0.030779751,-125.4584218,-0.08214396
